ForecastID,RepID,ProjectedRevenue,ForecastDate,CloseProbability,created_at,updated_at
177,5,40941.258463204,2023-06-12,0.5916677404833715,2024-11-11 09:19:27,2024-11-11 09:19:27
178,23,26293.46100077215,2024-03-03,0.3542039556534744,2024-11-11 09:19:27,2024-11-11 09:19:27
179,16,13152.61875985513,2023-07-28,0.5893438869322182,2024-11-11 09:19:27,2024-11-11 09:19:27
180,22,89379.68389779225,2024-09-29,0.2487361021927089,2024-11-11 09:19:27,2024-11-11 09:19:27
181,18,45061.33111458679,2023-08-13,0.8563695834977818,2024-11-11 09:19:27,2024-11-11 09:19:27
182,49,37514.625925664106,2024-01-04,0.5122064992567013,2024-11-11 09:19:27,2024-11-11 09:19:27
183,10,13649.542416806697,2024-01-15,0.5003710144894841,2024-11-11 09:19:27,2024-11-11 09:19:27
184,32,78694.00994161975,2023-08-06,0.5982705811641671,2024-11-11 09:19:27,2024-11-11 09:19:27
185,23,10896.97215539299,2023-02-06,0.7660164051076335,2024-11-11 09:19:27,2024-11-11 09:19:27
186,47,83719.1989841158,2024-10-09,0.8844848200416341,2024-11-11 09:19:27,2024-11-11 09:19:27
187,8,16713.40087043521,2023-01-06,0.1114316637875733,2024-11-11 09:19:27,2024-11-11 09:19:27
188,3,91980.76145935958,2023-11-03,0.6154010064402449,2024-11-11 09:19:27,2024-11-11 09:19:27
189,38,32857.53463693598,2024-04-23,0.8101615140294216,2024-11-11 09:19:27,2024-11-11 09:19:27
190,9,27153.265150876206,2024-07-06,0.8673198803870735,2024-11-11 09:19:27,2024-11-11 09:19:27
191,35,91168.62673078406,2023-12-15,0.4140768266671678,2024-11-11 09:19:27,2024-11-11 09:19:27
192,10,31774.595691842183,2024-03-28,0.2940871734517158,2024-11-11 09:19:27,2024-11-11 09:19:27
193,48,63074.10692650072,2023-03-22,0.7728210552992308,2024-11-11 09:19:27,2024-11-11 09:19:27
194,6,15386.578788233825,2023-06-06,0.2751946525408055,2024-11-11 09:19:27,2024-11-11 09:19:27
195,46,88475.80937374111,2023-10-22,0.6385186043199089,2024-11-11 09:19:27,2024-11-11 09:19:27
196,15,64497.133140219645,2023-07-02,0.1656494081052067,2024-11-11 09:19:27,2024-11-11 09:19:27
197,46,34397.86330527071,2024-04-19,0.3112638912123481,2024-11-11 09:19:27,2024-11-11 09:19:27
198,11,75604.60635523357,2024-08-30,0.1300174827710705,2024-11-11 09:19:27,2024-11-11 09:19:27
199,34,22169.54232902835,2024-02-19,0.4052367120704513,2024-11-11 09:19:27,2024-11-11 09:19:27
200,31,68931.82036950598,2023-04-11,0.1605661187043888,2024-11-11 09:19:27,2024-11-11 09:19:27
201,19,61305.4243879316,2022-11-20,0.2099895308125254,2024-11-11 09:19:27,2024-11-11 09:19:27
202,6,90020.41461846816,2023-01-01,0.5255104179648559,2024-11-11 09:19:27,2024-11-11 09:19:27
203,4,58832.69027124644,2023-09-15,0.1395913948122217,2024-11-11 09:19:27,2024-11-11 09:19:27
204,40,79630.5460211636,2023-03-13,0.5985091735702837,2024-11-11 09:19:27,2024-11-11 09:19:27
205,18,98909.12392973703,2024-03-05,0.8772121595750945,2024-11-11 09:19:27,2024-11-11 09:19:27
206,10,83875.7988564338,2024-05-22,0.7239646563208177,2024-11-11 09:19:27,2024-11-11 09:19:27
207,22,54159.9991243816,2022-12-30,0.5688516761207457,2024-11-11 09:19:27,2024-11-11 09:19:27
208,17,16593.720279791047,2024-07-30,0.2139576668443935,2024-11-11 09:19:27,2024-11-11 09:19:27
209,46,54007.16036312606,2024-05-24,0.5232045934419367,2024-11-11 09:19:27,2024-11-11 09:19:27
210,30,96523.62979363838,2023-03-09,0.2644724559652046,2024-11-11 09:19:27,2024-11-11 09:19:27
211,34,34879.33020613889,2023-05-26,0.7842930473007437,2024-11-11 09:19:27,2024-11-11 09:19:27
212,38,70834.56835960528,2023-06-24,0.4455128663914721,2024-11-11 09:19:27,2024-11-11 09:19:27
213,31,15347.415887401205,2023-03-01,0.7444033904938611,2024-11-11 09:19:27,2024-11-11 09:19:27
214,36,72551.26463282746,2023-06-08,0.288338811653962,2024-11-11 09:19:27,2024-11-11 09:19:27
215,18,42556.39372136563,2023-08-25,0.3604362847507892,2024-11-11 09:19:27,2024-11-11 09:19:27
216,12,39364.558186706665,2023-09-17,0.8668147283551314,2024-11-11 09:19:27,2024-11-11 09:19:27
217,18,94934.05396612648,2023-01-10,0.8313784442409576,2024-11-11 09:19:27,2024-11-11 09:19:27
218,40,70342.7112658007,2023-04-26,0.5419530662311869,2024-11-11 09:19:27,2024-11-11 09:19:27
219,45,89441.60533765987,2024-04-11,0.5602857049981148,2024-11-11 09:19:27,2024-11-11 09:19:27
220,30,23110.841805936238,2023-11-20,0.8390220911368286,2024-11-11 09:19:27,2024-11-11 09:19:27
221,9,28104.42474917548,2022-12-15,0.8750056409024853,2024-11-11 09:19:27,2024-11-11 09:19:27
222,11,73995.06763446596,2023-04-03,0.7141975965977071,2024-11-11 09:19:27,2024-11-11 09:19:27
223,46,26839.9462389368,2023-04-16,0.411851711903866,2024-11-11 09:19:27,2024-11-11 09:19:27
224,16,84007.91948365777,2024-04-25,0.2890265048970482,2024-11-11 09:19:27,2024-11-11 09:19:27
225,12,96774.28823157074,2024-05-25,0.1778451141645796,2024-11-11 09:19:27,2024-11-11 09:19:27
226,44,86111.6662991612,2023-06-14,0.1424427189027796,2024-11-11 09:19:27,2024-11-11 09:19:27
227,3,60125.92276140097,2023-12-28,0.3182649026318305,2024-11-11 09:19:27,2024-11-11 09:19:27
228,11,63296.58694686728,2023-09-03,0.8382682419976881,2024-11-11 09:19:27,2024-11-11 09:19:27
229,31,11123.436770336111,2023-06-08,0.7879919961546713,2024-11-11 09:19:27,2024-11-11 09:19:27
230,18,10682.848649909009,2024-04-29,0.715847279206513,2024-11-11 09:19:27,2024-11-11 09:19:27
231,13,50954.12521841168,2022-12-08,0.8946545162816298,2024-11-11 09:19:27,2024-11-11 09:19:27
232,32,95007.58446873,2023-07-03,0.4980734098450534,2024-11-11 09:19:27,2024-11-11 09:19:27
233,35,74086.61930732487,2022-11-15,0.7638124581787843,2024-11-11 09:19:27,2024-11-11 09:19:27
234,23,12432.802984219652,2023-08-20,0.8250656552711955,2024-11-11 09:19:27,2024-11-11 09:19:27
235,42,64182.42659161583,2023-10-26,0.5910253599941778,2024-11-11 09:19:27,2024-11-11 09:19:27
236,24,19864.722033684244,2023-04-09,0.1311826244314905,2024-11-11 09:19:27,2024-11-11 09:19:27
237,13,67227.29929993625,2023-02-13,0.1802126104587564,2024-11-11 09:19:27,2024-11-11 09:19:27
238,23,96796.81077630963,2022-12-22,0.5508238038638084,2024-11-11 09:19:27,2024-11-11 09:19:27
239,43,81321.90321978298,2024-03-13,0.2195760388127647,2024-11-11 09:19:27,2024-11-11 09:19:27
240,4,53547.582262265365,2024-06-05,0.7605719456978761,2024-11-11 09:19:27,2024-11-11 09:19:27
241,43,58258.887250368665,2023-07-01,0.2985170475634678,2024-11-11 09:19:27,2024-11-11 09:19:27
242,49,31768.08765672157,2023-07-07,0.3229313170903219,2024-11-11 09:19:27,2024-11-11 09:19:27
243,26,75934.14699801458,2024-10-18,0.6774698602555488,2024-11-11 09:19:27,2024-11-11 09:19:27
244,23,60799.9537789264,2023-05-06,0.2211328004563953,2024-11-11 09:19:27,2024-11-11 09:19:27
245,39,60648.64650148572,2024-10-09,0.4145129281083355,2024-11-11 09:19:27,2024-11-11 09:19:27
246,5,71030.48492625685,2023-02-08,0.3132367152158593,2024-11-11 09:19:27,2024-11-11 09:19:27
247,43,31527.12412574832,2024-10-17,0.3880029193374494,2024-11-11 09:19:27,2024-11-11 09:19:27
248,19,80991.2493237161,2023-09-17,0.4520871103181115,2024-11-11 09:19:27,2024-11-11 09:19:27
249,7,79142.51293118903,2023-01-28,0.8629137915984851,2024-11-11 09:19:27,2024-11-11 09:19:27
250,34,54500.72265771596,2023-07-15,0.3496171568582552,2024-11-11 09:19:27,2024-11-11 09:19:27
251,24,62670.97967492291,2022-11-25,0.8250595083032629,2024-11-11 09:19:27,2024-11-11 09:19:27
252,2,87815.82884968042,2023-01-04,0.3149142732940655,2024-11-11 09:19:27,2024-11-11 09:19:27
253,46,38140.66820944026,2023-10-31,0.8596961383075337,2024-11-11 09:19:27,2024-11-11 09:19:27
254,33,97638.32143661418,2024-02-18,0.3020871451339618,2024-11-11 09:19:27,2024-11-11 09:19:27
255,42,88475.76973233587,2023-07-23,0.8067135944373964,2024-11-11 09:19:27,2024-11-11 09:19:27
256,16,54797.73655654991,2023-07-30,0.8717422296823922,2024-11-11 09:19:27,2024-11-11 09:19:27
257,14,78161.39136587532,2024-09-08,0.5407026044585171,2024-11-11 09:19:27,2024-11-11 09:19:27
258,38,33084.602995267414,2023-06-21,0.7746053084020559,2024-11-11 09:19:27,2024-11-11 09:19:27
