OpportunityID,CustomerID,OpportunityStage,CloseDate,ExpectedRevenue,created_at,updated_at
9090,2240,negotiation,2023-07-29,15264.372373989285,2023-11-25 07:20:51.970903,2023-11-26 07:20:51.970903
9091,3890,negotiation,2023-09-27,29690.875531939902,2024-05-26 07:20:51.970903,2024-05-26 07:20:51.970903
9092,127,prospecting,2023-06-20,24603.0726184492,2024-10-01 07:20:51.970903,2024-10-08 07:20:51.970903
9093,82,won,2024-09-07,14590.67169466855,2024-02-22 07:20:51.970903,2024-02-27 07:20:51.970903
9094,4088,won,2023-11-17,49187.58566806228,2023-12-11 07:20:51.970903,2023-12-17 07:20:51.970903
9095,2298,negotiation,2024-05-02,33423.578952219366,2024-06-11 07:20:51.970903,2024-06-17 07:20:51.970903
9096,3252,negotiation,2024-07-29,26315.943521584675,2024-01-27 07:20:51.970903,2024-01-31 07:20:51.970903
9097,1367,won,2023-08-20,27927.77758693512,2024-05-28 07:20:51.970903,2024-06-06 07:20:51.970903
9098,181,negotiation,2024-09-14,33010.017342517865,2024-08-10 07:20:51.970903,2024-08-15 07:20:51.970903
9099,2675,negotiation,2023-07-15,26391.645884199068,2024-06-27 07:20:51.970903,2024-07-07 07:20:51.970903
9100,3137,prospecting,2023-02-12,42731.803757811125,2024-10-24 07:20:51.970903,2024-11-03 07:20:51.970903
9101,471,prospecting,2023-06-28,48166.05843063659,2024-05-24 07:20:51.970903,2024-06-02 07:20:51.970903
9102,1421,negotiation,2022-12-13,2095.0879731697123,2023-11-18 07:20:51.970903,2023-11-28 07:20:51.970903
9103,2709,prospecting,2022-12-20,46188.758718208825,2024-06-25 07:20:51.970903,2024-06-28 07:20:51.970903
9104,2301,prospecting,2024-10-08,23056.02594893576,2024-08-16 07:20:51.970903,2024-08-19 07:20:51.970903
9105,3236,prospecting,2023-01-05,17119.722330085133,2024-09-24 07:20:51.970903,2024-09-29 07:20:51.970903
9106,2617,prospecting,2024-07-22,38651.21824127803,2024-01-07 07:20:51.970903,2024-01-07 07:20:51.970903
9107,1316,prospecting,2023-10-11,37515.52092452795,2024-05-11 07:20:51.970903,2024-05-20 07:20:51.970903
9108,703,prospecting,2024-10-03,15536.84377302228,2024-01-09 07:20:51.970903,2024-01-19 07:20:51.970903
9109,4679,won,2024-08-25,43806.14428335131,2024-10-19 07:20:51.970903,2024-10-23 07:20:51.970903
9110,1314,negotiation,2024-04-19,39828.81505631104,2024-07-17 07:20:51.970903,2024-07-27 07:20:51.970903
9111,3787,won,2023-12-17,18114.915005069863,2024-01-14 07:20:51.970903,2024-01-18 07:20:51.970903
9112,1159,won,2023-10-24,13878.218588628892,2024-06-30 07:20:51.970903,2024-07-07 07:20:51.970903
9113,903,prospecting,2024-05-09,6745.607032785477,2024-09-04 07:20:51.970903,2024-09-08 07:20:51.970903
9114,3172,negotiation,2024-02-06,31526.766717029,2024-04-10 07:20:51.970903,2024-04-14 07:20:51.970903
9115,860,negotiation,2024-10-15,34084.68416998864,2024-08-12 07:20:51.970903,2024-08-15 07:20:51.970903
9116,1090,negotiation,2022-11-12,9435.873841694378,2024-04-10 07:20:51.970903,2024-04-17 07:20:51.970903
9117,1973,prospecting,2023-06-08,20556.98554382068,2024-06-18 07:20:51.970903,2024-06-22 07:20:51.970903
9118,3993,prospecting,2023-10-26,4199.195045444398,2024-09-10 07:20:51.970903,2024-09-14 07:20:51.970903
9119,4978,negotiation,2023-05-16,20222.035377407512,2024-07-11 07:20:51.970903,2024-07-17 07:20:51.970903
9120,838,negotiation,2023-08-21,26539.598284634445,2024-05-18 07:20:51.970903,2024-05-23 07:20:51.970903
9121,1151,prospecting,2024-08-11,27224.78365029516,2023-11-29 07:20:51.970903,2023-12-04 07:20:51.970903
9122,1746,negotiation,2023-04-22,27134.268578550724,2024-01-04 07:20:51.970903,2024-01-11 07:20:51.970903
9123,1071,negotiation,2023-06-13,38399.209880816976,2023-11-16 07:20:51.970903,2023-11-18 07:20:51.970903
9124,4649,prospecting,2024-06-01,47792.41817340542,2024-03-23 07:20:51.970903,2024-03-25 07:20:51.970903
9125,1183,won,2024-04-20,48531.00156758971,2024-10-23 07:20:51.970903,2024-10-26 07:20:51.970903
9126,439,won,2024-03-24,49145.702309759465,2024-01-02 07:20:51.970903,2024-01-11 07:20:51.970903
9127,1148,won,2023-01-13,39751.86430897335,2023-11-11 07:20:51.970903,2023-11-19 07:20:51.970903
9128,1120,negotiation,2022-10-26,2942.940231884168,2024-03-31 07:20:51.970903,2024-04-04 07:20:51.970903
9129,3721,won,2023-03-22,31549.04060577439,2024-07-26 07:20:51.970903,2024-08-01 07:20:51.970903
9130,2711,prospecting,2023-09-24,11704.423495347746,2023-11-15 07:20:51.970903,2023-11-18 07:20:51.970903
9131,1259,prospecting,2023-09-20,31252.072427340277,2023-12-31 07:20:51.970903,2024-01-04 07:20:51.970903
9132,3426,won,2024-09-04,13569.735559729095,2024-04-08 07:20:51.970903,2024-04-12 07:20:51.970903
9133,1698,won,2024-03-25,36138.24383232582,2024-03-07 07:20:51.970903,2024-03-13 07:20:51.970903
9134,1322,prospecting,2024-10-09,33042.00458690668,2024-04-08 07:20:51.970903,2024-04-14 07:20:51.970903
9135,1064,negotiation,2023-01-31,4690.536089794177,2024-07-16 07:20:51.970903,2024-07-26 07:20:51.970903
9136,1680,won,2023-07-27,8703.5638941317,2024-03-20 07:20:51.970903,2024-03-23 07:20:51.970903
9137,4446,negotiation,2023-06-15,18644.70734757325,2024-07-31 07:20:51.970903,2024-08-04 07:20:51.970903
9138,948,won,2023-03-09,15642.264936661852,2024-05-19 07:20:51.970903,2024-05-19 07:20:51.970903
9139,333,prospecting,2024-09-30,20512.20728159843,2023-11-20 07:20:51.970903,2023-11-29 07:20:51.970903
9140,2859,negotiation,2024-06-28,10972.272780314155,2024-03-10 07:20:51.970903,2024-03-12 07:20:51.970903
9141,1777,negotiation,2024-09-05,38285.229541926616,2024-06-02 07:20:51.970903,2024-06-03 07:20:51.970903
9142,3619,won,2023-05-18,22468.659285108348,2024-03-13 07:20:51.970903,2024-03-15 07:20:51.970903
9143,3930,negotiation,2023-01-12,18697.163900330124,2024-09-05 07:20:51.970903,2024-09-13 07:20:51.970903
9144,518,prospecting,2022-12-12,17337.067896119166,2024-01-02 07:20:51.970903,2024-01-12 07:20:51.970903
9145,2160,won,2023-05-25,43374.20707682906,2024-08-08 07:20:51.970903,2024-08-09 07:20:51.970903
9146,977,won,2023-04-25,21801.835352547416,2023-12-26 07:20:51.970903,2023-12-28 07:20:51.970903
9147,1607,negotiation,2023-03-26,31932.35712360212,2024-02-29 07:20:51.970903,2024-03-04 07:20:51.970903
9148,3401,negotiation,2023-11-07,3356.734060803752,2024-10-24 07:20:51.970903,2024-10-29 07:20:51.970903
9149,2188,negotiation,2023-05-06,29146.75419860513,2024-09-05 07:20:51.970903,2024-09-12 07:20:51.970903
9150,2596,won,2024-01-16,6586.628642037409,2024-04-25 07:20:51.970903,2024-04-25 07:20:51.970903
9151,421,prospecting,2024-08-24,15139.026681177938,2023-11-16 07:20:51.970903,2023-11-18 07:20:51.970903
9152,4411,prospecting,2024-09-19,22955.43713090505,2023-12-09 07:20:51.970903,2023-12-09 07:20:51.970903
9153,2133,won,2023-11-30,8027.31273452305,2024-03-01 07:20:51.970903,2024-03-03 07:20:51.970903
9154,3525,won,2023-08-31,43799.57830682675,2024-10-11 07:20:51.970903,2024-10-14 07:20:51.970903
9155,3401,won,2022-12-21,47180.825567100896,2024-05-28 07:20:51.970903,2024-05-29 07:20:51.970903
9156,2760,prospecting,2024-04-20,37578.92456195624,2024-10-25 07:20:51.970903,2024-11-04 07:20:51.970903
9157,3686,won,2023-08-12,32832.922455851905,2024-03-19 07:20:51.970903,2024-03-29 07:20:51.970903
9158,1740,won,2022-12-13,11791.545918623518,2024-02-16 07:20:51.970903,2024-02-26 07:20:51.970903
9159,1223,prospecting,2023-03-27,14611.014948570682,2024-08-11 07:20:51.970903,2024-08-19 07:20:51.970903
9160,3483,prospecting,2022-12-15,14398.946242843347,2023-11-01 07:20:51.970903,2023-11-05 07:20:51.970903
9161,3145,negotiation,2023-02-28,29266.351237494437,2024-09-05 07:20:51.970903,2024-09-15 07:20:51.970903
9162,889,won,2024-02-29,7092.023556209804,2024-09-30 07:20:51.970903,2024-10-10 07:20:51.970903
9163,3806,won,2024-08-29,35327.35688238251,2024-03-03 07:20:51.970903,2024-03-09 07:20:51.970903
9164,218,won,2023-12-06,42415.58263291356,2024-06-07 07:20:51.970903,2024-06-11 07:20:51.970903
9165,2569,negotiation,2022-11-18,28500.591036706443,2024-04-29 07:20:51.970903,2024-05-01 07:20:51.970903
9166,1572,prospecting,2022-12-01,7032.571583246005,2023-11-08 07:20:51.970903,2023-11-16 07:20:51.970903
9167,2338,negotiation,2022-12-12,37904.77802064752,2023-12-04 07:20:51.970903,2023-12-09 07:20:51.970903
9168,3146,prospecting,2023-09-30,41403.44609757407,2023-12-21 07:20:51.970903,2023-12-23 07:20:51.970903
9169,2265,prospecting,2024-09-13,46951.92015747979,2024-06-20 07:20:51.970903,2024-06-26 07:20:51.970903
9170,709,won,2024-08-28,29555.046399630064,2024-09-11 07:20:51.970903,2024-09-17 07:20:51.970903
9171,4294,prospecting,2024-04-05,42292.921303388895,2024-05-19 07:20:51.970903,2024-05-20 07:20:51.970903
9172,3745,negotiation,2023-08-21,20257.60325668851,2024-10-29 07:20:51.970903,2024-11-07 07:20:51.970903
9173,1652,won,2023-08-13,43886.56146199338,2023-11-22 07:20:51.970903,2023-12-01 07:20:51.970903
9174,4604,won,2024-10-21,42019.88762762881,2024-07-29 07:20:51.970903,2024-08-05 07:20:51.970903
9175,4004,negotiation,2023-02-22,40458.82812489098,2024-06-16 07:20:51.970903,2024-06-20 07:20:51.970903
9176,2420,prospecting,2024-07-03,45212.64354344676,2024-07-24 07:20:51.970903,2024-07-27 07:20:51.970903
9177,2203,won,2024-05-21,26223.539834548406,2023-11-19 07:20:51.970903,2023-11-28 07:20:51.970903
9178,4898,prospecting,2024-08-29,26816.322278563293,2024-07-17 07:20:51.970903,2024-07-22 07:20:51.970903
9179,2699,won,2024-05-26,32923.860551789985,2023-11-13 07:20:51.970903,2023-11-18 07:20:51.970903
9180,4232,won,2023-05-25,13737.34200630673,2024-03-09 07:20:51.970903,2024-03-10 07:20:51.970903
9181,3487,negotiation,2023-09-13,22154.268966078973,2024-01-24 07:20:51.970903,2024-01-26 07:20:51.970903
9182,3041,negotiation,2023-03-23,48527.57078383022,2024-01-22 07:20:51.970903,2024-01-29 07:20:51.970903
9183,2846,prospecting,2023-06-17,18725.30459946482,2024-10-09 07:20:51.970903,2024-10-15 07:20:51.970903
9184,2304,negotiation,2023-10-25,43891.89642874849,2024-07-16 07:20:51.970903,2024-07-25 07:20:51.970903
9185,2154,negotiation,2023-03-01,39050.96210946587,2023-11-24 07:20:51.970903,2023-11-28 07:20:51.970903
9186,173,prospecting,2024-04-21,48093.40053980635,2024-09-28 07:20:51.970903,2024-10-07 07:20:51.970903
9187,1893,negotiation,2023-06-09,17748.746130509757,2023-12-28 07:20:51.970903,2024-01-04 07:20:51.970903
9188,664,won,2024-10-20,15261.865581835347,2023-11-15 07:20:51.970903,2023-11-25 07:20:51.970903
9189,2398,prospecting,2024-10-11,48500.39367604427,2023-12-28 07:20:51.970903,2024-01-07 07:20:51.970903
9190,1589,won,2023-09-08,12553.075255497475,2024-05-04 07:20:51.970903,2024-05-06 07:20:51.970903
9191,822,prospecting,2023-08-26,46750.20549147279,2024-07-21 07:20:51.970903,2024-07-29 07:20:51.970903
9192,1187,negotiation,2023-05-29,49365.49050339556,2024-08-24 07:20:51.970903,2024-08-31 07:20:51.970903
9193,2285,negotiation,2022-11-19,4319.668649700461,2024-07-03 07:20:51.970903,2024-07-07 07:20:51.970903
9194,1663,won,2024-08-08,44622.42203078051,2024-08-22 07:20:51.970903,2024-09-01 07:20:51.970903
9195,679,won,2024-08-10,17585.986848676275,2024-02-03 07:20:51.970903,2024-02-04 07:20:51.970903
9196,3656,won,2022-12-02,4578.935607569541,2024-02-28 07:20:51.970903,2024-03-06 07:20:51.970903
9197,3679,prospecting,2022-11-10,44367.63655984706,2024-01-27 07:20:51.970903,2024-02-04 07:20:51.970903
9198,3286,prospecting,2023-07-17,20736.207887923512,2024-09-22 07:20:51.970903,2024-09-24 07:20:51.970903
9199,2397,won,2024-09-24,44941.515346685126,2024-01-22 07:20:51.970903,2024-01-28 07:20:51.970903
9200,2115,won,2022-11-21,5155.240569561326,2024-08-17 07:20:51.970903,2024-08-22 07:20:51.970903
9201,1674,prospecting,2023-02-28,44518.529697066224,2024-02-12 07:20:51.970903,2024-02-18 07:20:51.970903
9202,2855,prospecting,2023-01-18,24994.023615141403,2024-01-22 07:20:51.970903,2024-01-26 07:20:51.970903
9203,3754,negotiation,2024-10-21,37781.07529207064,2024-10-12 07:20:51.970903,2024-10-12 07:20:51.970903
9204,4678,prospecting,2023-03-10,44243.22100646048,2024-09-23 07:20:51.970903,2024-10-03 07:20:51.970903
9205,2537,prospecting,2023-11-06,27484.33799535321,2023-12-09 07:20:51.970903,2023-12-17 07:20:51.970903
9206,2033,won,2024-10-17,29053.58968568898,2024-01-27 07:20:51.970903,2024-01-30 07:20:51.970903
9207,1888,prospecting,2024-01-15,38192.71417586319,2024-05-27 07:20:51.970903,2024-05-29 07:20:51.970903
9208,110,won,2023-02-08,22589.96958528819,2024-09-28 07:20:51.970903,2024-10-02 07:20:51.970903
9209,1423,prospecting,2023-10-28,3496.669071750891,2024-06-03 07:20:51.970903,2024-06-08 07:20:51.970903
9210,3605,prospecting,2023-12-01,27932.300478812464,2024-09-16 07:20:51.970903,2024-09-18 07:20:51.970903
9211,4519,negotiation,2024-09-07,4271.887096096531,2024-03-08 07:20:51.970903,2024-03-10 07:20:51.970903
9212,3288,prospecting,2024-10-01,28297.862784388464,2024-09-04 07:20:51.970903,2024-09-13 07:20:51.970903
9213,4126,negotiation,2024-04-21,45734.24423286964,2024-03-19 07:20:51.970903,2024-03-20 07:20:51.970903
9214,3141,won,2023-11-07,10338.316493074692,2024-05-28 07:20:51.970903,2024-05-29 07:20:51.970903
9215,4555,negotiation,2024-02-24,19000.03777538056,2024-03-23 07:20:51.970903,2024-03-26 07:20:51.970903
9216,1765,negotiation,2023-03-02,43830.01310503551,2024-06-16 07:20:51.970903,2024-06-17 07:20:51.970903
9217,984,won,2024-01-27,33354.68127643207,2024-04-17 07:20:51.970903,2024-04-22 07:20:51.970903
9218,1640,won,2024-02-02,47793.10275271054,2024-03-19 07:20:51.970903,2024-03-24 07:20:51.970903
9219,4399,prospecting,2024-09-29,44382.541661031406,2023-12-24 07:20:51.970903,2024-01-02 07:20:51.970903
9220,1444,negotiation,2024-09-08,12527.15538753987,2024-04-18 07:20:51.970903,2024-04-19 07:20:51.970903
9221,1138,won,2024-08-07,26413.69325411892,2023-11-27 07:20:51.970903,2023-12-06 07:20:51.970903
9222,4033,won,2022-12-25,4952.153243132176,2024-09-28 07:20:51.970903,2024-10-01 07:20:51.970903
9223,506,won,2024-05-26,3975.4163972345673,2024-02-24 07:20:51.970903,2024-03-02 07:20:51.970903
9224,1985,won,2024-08-24,45702.99029134748,2024-08-14 07:20:51.970903,2024-08-19 07:20:51.970903
9225,3881,won,2023-05-10,26733.337548469957,2023-12-18 07:20:51.970903,2023-12-25 07:20:51.970903
9226,2727,won,2024-04-20,31945.763196522406,2024-01-07 07:20:51.970903,2024-01-15 07:20:51.970903
9227,4301,negotiation,2022-11-05,49697.118166971406,2024-01-22 07:20:51.970903,2024-01-22 07:20:51.970903
9228,3620,won,2024-08-11,48846.79964493172,2024-08-22 07:20:51.970903,2024-08-31 07:20:51.970903
9229,1747,negotiation,2023-08-11,22572.808932892636,2024-07-30 07:20:51.970903,2024-08-04 07:20:51.970903
9230,3006,won,2024-04-08,20110.402526841932,2024-08-26 07:20:51.970903,2024-08-30 07:20:51.970903
9231,4750,prospecting,2023-01-23,43457.55044626132,2024-03-26 07:20:51.970903,2024-04-05 07:20:51.970903
9232,2657,won,2024-02-09,26326.562727682583,2024-02-04 07:20:51.970903,2024-02-06 07:20:51.970903
9233,4304,won,2024-09-27,18164.658598139715,2024-10-10 07:20:51.970903,2024-10-20 07:20:51.970903
9234,923,negotiation,2024-03-28,36987.441100613374,2024-03-14 07:20:51.970903,2024-03-23 07:20:51.970903
9235,2762,negotiation,2023-10-12,48646.96824189965,2024-05-02 07:20:51.970903,2024-05-06 07:20:51.970903
9236,2819,negotiation,2022-12-16,28549.688351244105,2024-01-28 07:20:51.970903,2024-01-29 07:20:51.970903
9237,1670,won,2022-11-24,40881.08802219336,2023-12-15 07:20:51.970903,2023-12-16 07:20:51.970903
9238,2969,prospecting,2024-09-18,33988.0411624308,2024-01-21 07:20:51.970903,2024-01-25 07:20:51.970903
9239,3938,negotiation,2024-04-03,22075.263750735303,2024-03-13 07:20:51.970903,2024-03-17 07:20:51.970903
9240,2047,won,2023-03-20,26615.12363519403,2024-06-28 07:20:51.970903,2024-07-06 07:20:51.970903
9241,3841,won,2024-10-17,43522.96685565825,2024-07-07 07:20:51.970903,2024-07-17 07:20:51.970903
9242,983,prospecting,2022-10-23,43258.44907365828,2024-08-22 07:20:51.970903,2024-09-01 07:20:51.970903
9243,1807,won,2023-06-29,49953.70352908218,2024-05-04 07:20:51.970903,2024-05-13 07:20:51.970903
9244,3538,won,2024-07-04,17924.025314225488,2024-08-08 07:20:51.970903,2024-08-12 07:20:51.970903
